,job_title,company_name,location,duration,date_posted,Num_Applicants,Num_Views,Num_In_Consideration,Num_Not_Selected,skills_and_tools,salary,experience_needed,education_level,job_categories,career_level,job_description,job_requirements,job_link,Logo
110,Senior Software Tester ( Remotely Full-Time),Proenvision,"Cairo, Egypt","Full Time,Work From Home",3 days ago,17,10,0,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Computer Science,Remote,Software Engineering,senior,Information Technology (IT),Engineering,Java,Design,Agile,MySQL,Software Development,SQL,Testing","Confidential, • Medical Insurance Six Thousand Yearly. • Social Insurance Coverage. • Annual Leave As Per The Labor Law.",More Than 6 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Run Manual and automation testing', 'Perform different types of testing including integration & regression testing.', 'Build test cases and scenarios including stress testing, performance testing, functional testing & scalability testing.', 'Preparation of defect/bug reports in case of design/development not meeting pre-defined requirements.', 'Work Conditions', 'Company Industry : Software House', 'Our Vacancy Remotely Full- time', 'Company Location : Canada', 'Working Hours : Monday-Friday from 2 AM to 11 PM']","['Job Requirement :', '6+ years of experience as a QA enginee', 'Experience in SRS (Software requirements specification), Prepare test cases according to testing requests & design documents', 'Experience with Automated testing', 'Experience with in one or more of the testing tools (e.g., selenium, QTP, Smart Meter / JMeter, Junit)', 'Experience with defect tracking/management tools such as JIRA', 'Strong English comprehension, written & verbal communication', 'Team player', 'Consistent attention to detail', 'Excellent communication skills', 'Qualifications & Work Experience', 'Very Good command of English.', 'BSc/BA in Computer Science, Engineering or a related field', 'English Language skills are required', 'Experience in working with different environments including web and mobile.', 'Knowledge of JAVA code', 'Knowledge of RDBMS (MySQL/MS SQL/PostgreSQL)', 'Grasp of SDLC (software development life cycle) with experience in working in Agile environments.']",https://wuzzuf.net/jobs/p/uEy837fZF2ek-Senior-Software-Tester-Remotely-Full-Time-Proenvision-Cairo-Egypt?o=24&l=sp&t=sj&a=software testing|search-v3,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADoAAAA4CAMAAACbrRsRAAAA7VBMVEX///8AAAAAAAAAAABsbGy3trZ5eXkAAAAAAAAAAACko6Oop6cAAAAAAAAAAAAqKSmgn5+npqapqKhGRkYAAAAAAACTkpKamZkAAACura21tLS1tLSbmpqLioqura2ysbEAAAAAAAAAAAAAAAAAAAAAAAAAAACMi4sAAAAAAAAAAACxsLCura22tbW2tbUAAAAAAACsq6u0s7O2tbUAAAAAAAAAAABjYmIAAAChoaGQj4+Eg4MAAACJiIgAAACmpaUAAAAAAACjoqKfnp6lpKRvbm6enZ2sq6sAAAC0s7MAAACwr68AAABLS0sAAAA4s2hBAAAAT3RSTlMADTYQZf9xAiAluMQnBANCr8LGTgYslaAz3PP2o4bZ5x0WMCMZNCaJLis14Nf4/TIp0PH6CwEHXhOxjX0YhBW9JCKzrLpoqs0f7jHeLVAJRHNrcAAAAfdJREFUeAFiGAWA6upCuY0YCAOwrXgdxczUHOgcUmO2Gmbm93+crrakqNFNGP7E7G9W2pH3Xpgkw8w8j6YA0u9KZznncxmAbA6f5J9EC8VSqQyYSqlUrT2Rwt+8E60zVmz8o80qY63H0jZY6Tyefpv3PB98z8tA0MCnT6DzoRBRuy5EN9NYEGLxCTSVxPvsUiIhlnWTWu9DMytS4iqljNrNupTfn0BhtdfrQ6fXCwDavd7gHap+XJvmOB8GEeejcbPL+ZPaVC6VJhCUSmOATKk0ddOaMpLXVVOMLcMy3rX14V9G+kMZWftLw3UjGw/vtVA0vtP9R5ub6+vNzurW+vrmtpNm0/gxbOJdxqQrSoXNrR2l1onu7im1Mh7pN9MzSv2i9Gz/QKnDI5PWdQE9/hjR3q4uQEuhWkSp/jHXX4+penK6fnpiUruqe6+nSZU8tRfs2CsNhMEZDgSixQJ+1W4TzQs497zKPRrpgXB2IYTnpjQvzkdC5DIxbWoUcSaaR8LdJpvaBzGOUoFsGu+J2sefKP1yL4dSXmVMOqEClVIJ3KeJ6sN1qeTfo0NdQF/Wlt2U6l/fcF6Pa5M9YJ7SJnus2dS9YLDiXrDZJgd1twn+Job+zZemzAhS9l+QMiNEPyr5IXtGrmY1ba0/I7d0AVhTz8hd4uvlJ+yLlcGQIISoAAAAAElFTkSuQmCC"
111,Software Quality Engineer,Casita,"Dokki, Giza",Full Time,5 days ago,36,17,5,3,"IT/Software Development,Quality,Engineering - Telecom/Technology,Computer Science,Computer Engineering,Information Technology (IT),Software Quality Engineering,SQL,Agile,Scrum,Software Development,Software Quality Assurance,Quality,Quality Control,Quality Assurance,Testing",Confidential,1 To 2 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Entry Level (Junior Level / Fresh Grad),"['We are looking for a Quality Engineer (QA/QC) to develop and execute exploratory and automated tests to ensure product quality.', 'Quality engineer responsibilities include designing and implementing tests, debugging and defining corrective actions. You will also review system requirements and track quality assurance metrics (e.g. defect densities and open defect counts.)', 'The Quality engineer role plays an important part in our company’s product development process. Our ideal candidate will be responsible for conducting tests before product launches to ensure software runs smoothly and meets client needs while being cost-effective. If you hold an engineering background and enjoy providing end-to-end solutions to software quality problems, we’d like to meet you.', 'Ultimately, you should monitor all stages of software development to identify and resolve system malfunctions to meet quality standards.', 'Quality Engineer Responsibilities:', 'Review requirements, specifications and technical design documents to provide timely and meaningful feedback', 'Create a detailed, comprehensive and well-structured test plans and test cases', 'Estimate, prioritize, plan and coordinate testing activities', 'Design, develop and execute automation scripts using open source tools', 'Identify, record, document thoroughly and track bugs', 'Perform thorough regression testing when bugs are resolved', 'Develop and apply testing processes for new and existing products to meet client needs', 'Liaise with internal teams (e.g. developers and product managers) to identify system requirements', 'Monitor debugging process results', 'Investigate the causes of non-conforming software and train users to implement solutions', 'Track quality assurance metrics, like defect densities and open defect counts', 'Stay up-to-date with new testing tools and test strategies.']","['Excellent English.', 'Communication skills.', 'Team Player.', 'BS/MS degree in Computer Science, Engineering or a related subject', 'Solid knowledge of SQL and scripting', 'Experience working in an Agile/Scrum development process.', 'Proven work experience in software development', 'Proven work experience in software quality assurance', 'Strong knowledge of software QA methodologies, tools and processes', 'Experience in writing clear, concise and comprehensive test plans and test cases.', 'Ability to conduct tests and report', 'Hands-on experience with both white box and black box testing', 'Hands-on experience with automated testing tools', 'Experience with performance and/or security testing is a plus']",https://wuzzuf.net/jobs/p/UpqvUmaUQwO9-Software-Quality-Engineer-Casita-Giza-Egypt?o=25&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/Casita-Egypt-47449-1640699891.png
112,Software Tester,webSTDY,"Mohandessin, Giza",Full Time,2 days ago,15,1,0,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Computer Science,Engineering,Functional,Information Technology (IT),ISTQB,QA,Management,Quality Control,Software,Software Testing,Test",Confidential,1 To 3 Years,Not Specified,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"['• Writing clear bug reports ', '• Testing software releases by executing assigned tests ', '• Experience in both Mobile & Web Testing & APIs', '• Tracks defects and helps troubleshoot errors', '• Reporting overall project status and generating statistics', '• Contribute in Improving Test Process']","[""• A bachelor's degree in computer science, engineering, or related field."", '• [1 - 3] years of experience', '• Good working knowledge of test management software, and QA methodologies.', '• Excellent attention to detail to identify defects including Functional/ Non-Functional defects', '• Ability to handle multiple tasks simultaneously', '• ISTQB Certification is preferred ', '• Good team working and critical thinking skills. ', '• Good organizational skills and detail-oriented mindset', '• Work on multiple projects at one time']",https://wuzzuf.net/jobs/p/DrtlshBd7HCl-Software-Tester-webSTDY-Giza-Egypt?o=26&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/127948228761d87cbe5ce46.png
113,Software Quality Control Team Lead,Confidential Company,"Giza, Egypt",Full Time,5 days ago,13,0,0,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Agile,Quality Control,Computer Science,Software,Testing,Information Technology (IT),Quality Assurance,Automation Testing,Automation,Software Testing,English,Scrum,Computer Engineering",Confidential,6 To 8 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Leading and collaborating with software testers in the testing process to achieve the optimum quality on time. ', 'Reviewing the test basis and test cases. ', 'Collaborating with the software testers in analyzing and designing processes to implement good test cases. ', 'Supervise in maintaining the test cases during different testing phases. ', 'Monitoring and Following up with the team members the testing and issues status during the software lifecycle. ', 'Implement risk management techniques for better test case writing. ', 'Contribute in test planning for Agile projects, also contribute in risk analysis.', 'Business Analysis and Design for many projects. ', 'Experience in Requirement Collection from the Client for some projects.']","['Working experience in dealing with industry test management tools', 'Experience working in an Agile/Scrum development process.', 'Experience in both Mobile & Web Testing.', 'Strong analytical, troubleshooting skills.', 'Strong knowledge in software testing types and techniques.', 'Excellent verbal and written communication skills', 'Maintain and update test plans, test cases and test environment through the whole SDLC.', 'Knowledge in Automation testing is highly preferred.', 'Knowledge in Performance testing is Highly Preferred.', 'Very good knowledge English written and spoken.', 'Work in Agile/Scrum development process']",https://wuzzuf.net/jobs/p/aczxR2tt6cQR-Software-Quality-Control-Team-Lead-Giza-Egypt?o=27&l=sp&t=sj&a=software testing|search-v3,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADoAAAA4CAMAAACbrRsRAAAA7VBMVEX///8AAAAAAAAAAABsbGy3trZ5eXkAAAAAAAAAAACko6Oop6cAAAAAAAAAAAAqKSmgn5+npqapqKhGRkYAAAAAAACTkpKamZkAAACura21tLS1tLSbmpqLioqura2ysbEAAAAAAAAAAAAAAAAAAAAAAAAAAACMi4sAAAAAAAAAAACxsLCura22tbW2tbUAAAAAAACsq6u0s7O2tbUAAAAAAAAAAABjYmIAAAChoaGQj4+Eg4MAAACJiIgAAACmpaUAAAAAAACjoqKfnp6lpKRvbm6enZ2sq6sAAAC0s7MAAACwr68AAABLS0sAAAA4s2hBAAAAT3RSTlMADTYQZf9xAiAluMQnBANCr8LGTgYslaAz3PP2o4bZ5x0WMCMZNCaJLis14Nf4/TIp0PH6CwEHXhOxjX0YhBW9JCKzrLpoqs0f7jHeLVAJRHNrcAAAAfdJREFUeAFiGAWA6upCuY0YCAOwrXgdxczUHOgcUmO2Gmbm93+crrakqNFNGP7E7G9W2pH3Xpgkw8w8j6YA0u9KZznncxmAbA6f5J9EC8VSqQyYSqlUrT2Rwt+8E60zVmz8o80qY63H0jZY6Tyefpv3PB98z8tA0MCnT6DzoRBRuy5EN9NYEGLxCTSVxPvsUiIhlnWTWu9DMytS4iqljNrNupTfn0BhtdfrQ6fXCwDavd7gHap+XJvmOB8GEeejcbPL+ZPaVC6VJhCUSmOATKk0ddOaMpLXVVOMLcMy3rX14V9G+kMZWftLw3UjGw/vtVA0vtP9R5ub6+vNzurW+vrmtpNm0/gxbOJdxqQrSoXNrR2l1onu7im1Mh7pN9MzSv2i9Gz/QKnDI5PWdQE9/hjR3q4uQEuhWkSp/jHXX4+penK6fnpiUruqe6+nSZU8tRfs2CsNhMEZDgSixQJ+1W4TzQs497zKPRrpgXB2IYTnpjQvzkdC5DIxbWoUcSaaR8LdJpvaBzGOUoFsGu+J2sefKP1yL4dSXmVMOqEClVIJ3KeJ6sN1qeTfo0NdQF/Wlt2U6l/fcF6Pa5M9YJ7SJnus2dS9YLDiXrDZJgd1twn+Job+zZemzAhS9l+QMiNEPyr5IXtGrmY1ba0/I7d0AVhTz8hd4uvlJ+yLlcGQIISoAAAAAElFTkSuQmCC"
114,Software Quality Engineer,Smartpan,"Nasr City, Cairo",Full Time,3 days ago,11,7,0,7,"IT/Software Development,Quality,Engineering - Telecom/Technology,Computer Engineering,C#,QA,Quality Assurance,Software Development,Computer Science,Software Testing,ISTQB,Product Development,Telecommunication,Information Technology (IT),Software,Software Engineering,Testing,JIRA,Agile,API,English",Confidential,2 To 4 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Review and analyze requirements, specifications, and technical design documents, providing timely feedback.', 'Analyzing user stories/use cases/requirements for validity and feasibility.', 'Plan, design, develop and execute clear, comprehensive test cases for software', 'Record and track any complaints or issues, including the cause and solution, through both tracking systems and records', 'Reporting overall project status and generating statistics ']","['Prior experience in mobile & web testing is a must.', 'Experience with software lifecycle processes (SDLC)', 'Expertise in software Agile methodologies.', 'Experience using JIRA', 'Expertise in defect management', 'Must have the desire for delivering excellence in product quality, and reliability.', 'Must be flexible, independent and self-motivated.', 'Excellent Communication Skills.', 'Excellent data collection and analysis skills.', 'BSC. in Computers & Information, Computer Science or equivalent.', '2-3 years of relevant experience.', 'Good English proficiency', 'Additional experiences that are desired as a plus, but not mandatory:', '• ISTQB Certified.', 'performance testing (JMeter)', 'Experience with the stock and purchasing modules', 'API Testing']",https://wuzzuf.net/jobs/p/ZuocWcoFoLcp-Software-Quality-Engineer-Smartpan-Cairo-Egypt?o=28&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/11131699716237088dd3ae8.jpeg
115,Software Tester,Etisalat Egypt,"Maadi, Cairo",Full Time,8 days ago,49,28,0,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Computer Science,Automation,Information Technology (IT),Science,Design,Quality Control,Software,Software Testing,Test case,Testing,test automation,ISTQB,Quality Assurance,Test,TaaS,Agile,Agile Software,testability,Innovation,UI/UX,System Integration,Unit Testing,Java,JavaScript,Python,Database,Python Scripting,HTML,crowdsourced,Smoketesting,performancetesting,sanitycheck,exploratory,automated",Confidential,More Than 2 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Preparation of Test Scenarios & Test Cases in compliance with the business requirements', ' Preparation of pre-requisites: test data: accounts, vouchers, etc. required for test execution across multiple Test Environments.', ' Execution of Test Cases in multiple Test Environments to ensure the implemented functionalities are working as per End-User perspective.', ' Mentoring team member as Subject Matter Expert during Test Preparation & Test Execution.', ' Defect Reporting and Defect Management', ' Coordination between other stakeholders (PD, IT & Engineering) to ensure timely resolutions for reported defects to ensure UAT Completion as per UAT Plan.', ' Archival of Test Results (Proof of Test) for future reference (Product Support Activities)', ' Must have excellent verbal and written skills to be able to articulate defects to a high level of details and document them into the software tracking system', ' Understanding of software development life cycle methodologies (particularly Agile) is necessary. Hands-on experience with V-Model, Waterfall and Agile/Scrum process environments.', ' Experience with test management and execution tools (particularly IBM Rational suite, JIRA)']","['Bachelor’s degree in Computer Science or equivalent experience.', 'Minimum 2 years of experience in System testing complex software applications including test automation, test planning, test case design, and test methodologies', 'ISTQB certification is preferred.']",https://wuzzuf.net/jobs/p/PLodTXNEVNUi-Software-Tester-Etisalat-Egypt-Cairo-Egypt?o=29&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/Etisalat-Misr-Egypt-4219-1656427377.png
116,Software Quality Engineer,classera,"Cairo, Egypt",Full Time,3 days ago,9,0,0,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Computer Science,Information Technology (IT),Quality Control,Software Development,Agile,Testing,Bugs,Scrum,Agile/Scrum,Software Engineering,analytical",Confidential,3 To 5 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Create, review and execute automated / manual test cases', 'Develop and execute all levels of testing (System, Integration, and Regression)', 'Analyze users stories and/use cases/requirements for validity and feasibility', 'Be a product expert who understands how the features should work in all situations and the impact on the rest of the system.', 'Use this insight to identify when the product is working incorrectly and assist the team with prioritizing issues that need to be fixed', 'Participate in product and feature design with developers, usability specialists, user interface designers, and product managers', 'Be a self-starter with the ability to deliver on time with quality and also handle multiple tasks simultaneously', 'Provide support and documentation']","['3-5 Years Of Experience.', 'Familiar with Agile/scrum Process', 'Reporting Bugs using Jira', 'Writing/ Reviewing/ Executing Test case.', 'Attention to detail.', 'Solid knowledge and experience with testing types and techniques.', 'Analytical mind and problem-solving attitude.', 'Good Team player, hard worker.', 'Multi tasking']",https://wuzzuf.net/jobs/p/iXcuhPdSoHnu-Software-Quality-Engineer-classera-Cairo-Egypt?o=30&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/5656882746320a11dc262b.jpeg
117,Senior Software Tester - Cairo,Etisalat Egypt,"Maadi, Cairo",Full Time,8 days ago,32,24,0,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Computer Science,computer,Science,Software,Information Technology (IT),test automation,Planning,Testing,Software Development,Design,Software Engineering,Automation",Confidential,More Than 2 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Preparation of Test Scenarios & Test Cases in compliance with the business requirements', ' Preparation of pre-requisites: test data: accounts, vouchers, etc. required for test execution across multiple Test Environments.', ' Execution of Test Cases in multiple Test Environments to ensure the implemented functionalities are working as per End-User perspective.', ' Mentoring team member as Subject Matter Expert during Test Preparation & Test Execution.', ' Defect Reporting and Defect Management', ' Coordination between other stakeholders (PD, IT & Engineering) to ensure timely resolutions for reported defects to ensure UAT Completion as per UAT Plan.', ' Archival of Test Results (Proof of Test) for future reference (Product Support Activities)', ' Must have excellent verbal and written skills to be able to articulate defects to a high level of details and document them into the software tracking system', ' Understanding of software development life cycle methodologies (particularly Agile) is necessary. Hands-on experience with V-Model, Waterfall and Agile/Scrum process environments.', ' Experience with test management and execution tools (particularly IBM Rational suite, JIRA)']","['Bachelor’s degree in Computer Science or equivalent experience.', 'Minimum 2 years of experience in System testing complex software applications including test automation, test planning, test case design, and test methodologies', 'ISTQB certification is preferred.']",https://wuzzuf.net/jobs/p/lhDjn5DArsZf-Senior-Software-Tester---Cairo-Etisalat-Egypt-Cairo-Egypt?o=31&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/Etisalat-Misr-Egypt-4219-1656427377.png
118,Software Tester - Quality Assurance 22001,Confidential Company,"Cairo, Egypt",Full Time,4 days ago,16,0,0,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Information Technology (IT),QA,Software Testing,Agile,Software,Software Development,Performance,Computer Science,English,ISTQB,Scrum,Science,ISTQB-Agile,Quality Control,Software Tester,Tester",Confidential,2 To 7 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"[' Analyzing user’s stories and/use cases/requirements for validity and feasibility', 'Collaborate closely with other team members and departments', 'Design and develop automation scripts when needed', 'Detect and track software defects and inconsistencies', 'Provide timely solutions', 'Apply quality engineering principals throughout the Agile product lifecycle', 'Provide support and documentation', 'Analyze, report and document technical issues.', 'Provide accurate estimations of the deliverable and fulfill them (time estimation and story sizing).', 'Document and maintain software functionality.', 'Conduct post-release/ post implementation testing.', 'Perform Functional and non-functional testing.', 'Provide technical expertise and guidance in the design, development, implementation, and maintenance of test processes.', 'Help troubleshoot issues.', 'Technical Support Tasks is a Plus']","['Bachelor Degree in Computer Science or relevant field.', ' +2 years of experience as a Software Tester or similar role', 'Solid understanding of the software development cycle.', 'Ability to handle multiple tasks simultaneously', 'Ability to work in a fast-paced environment with minimal supervision', 'Sense of ownership and pride in your performance and its impact on the company’s success', 'Critical thinker and problem-solving skills', 'Great interpersonal and communication skills', 'Good command of written and spoken English.', 'Analytical thinking, problem-solving, time management, priority allocation, task management skills and presentation skills.', 'Experience in Agile / Scrum methodology.', 'ISTQB-FL and ISTQB-Agile Tester Certificates are a plus.']",https://wuzzuf.net/jobs/p/6tJ6evG4Akez-Software-Tester---Quality-Assurance-22001-Cairo-Egypt?o=32&l=sp&t=sj&a=software testing|search-v3,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADoAAAA4CAMAAACbrRsRAAAA7VBMVEX///8AAAAAAAAAAABsbGy3trZ5eXkAAAAAAAAAAACko6Oop6cAAAAAAAAAAAAqKSmgn5+npqapqKhGRkYAAAAAAACTkpKamZkAAACura21tLS1tLSbmpqLioqura2ysbEAAAAAAAAAAAAAAAAAAAAAAAAAAACMi4sAAAAAAAAAAACxsLCura22tbW2tbUAAAAAAACsq6u0s7O2tbUAAAAAAAAAAABjYmIAAAChoaGQj4+Eg4MAAACJiIgAAACmpaUAAAAAAACjoqKfnp6lpKRvbm6enZ2sq6sAAAC0s7MAAACwr68AAABLS0sAAAA4s2hBAAAAT3RSTlMADTYQZf9xAiAluMQnBANCr8LGTgYslaAz3PP2o4bZ5x0WMCMZNCaJLis14Nf4/TIp0PH6CwEHXhOxjX0YhBW9JCKzrLpoqs0f7jHeLVAJRHNrcAAAAfdJREFUeAFiGAWA6upCuY0YCAOwrXgdxczUHOgcUmO2Gmbm93+crrakqNFNGP7E7G9W2pH3Xpgkw8w8j6YA0u9KZznncxmAbA6f5J9EC8VSqQyYSqlUrT2Rwt+8E60zVmz8o80qY63H0jZY6Tyefpv3PB98z8tA0MCnT6DzoRBRuy5EN9NYEGLxCTSVxPvsUiIhlnWTWu9DMytS4iqljNrNupTfn0BhtdfrQ6fXCwDavd7gHap+XJvmOB8GEeejcbPL+ZPaVC6VJhCUSmOATKk0ddOaMpLXVVOMLcMy3rX14V9G+kMZWftLw3UjGw/vtVA0vtP9R5ub6+vNzurW+vrmtpNm0/gxbOJdxqQrSoXNrR2l1onu7im1Mh7pN9MzSv2i9Gz/QKnDI5PWdQE9/hjR3q4uQEuhWkSp/jHXX4+penK6fnpiUruqe6+nSZU8tRfs2CsNhMEZDgSixQJ+1W4TzQs497zKPRrpgXB2IYTnpjQvzkdC5DIxbWoUcSaaR8LdJpvaBzGOUoFsGu+J2sefKP1yL4dSXmVMOqEClVIJ3KeJ6sN1qeTfo0NdQF/Wlt2U6l/fcF6Pa5M9YJ7SJnus2dS9YLDiXrDZJgd1twn+Job+zZemzAhS9l+QMiNEPyr5IXtGrmY1ba0/I7d0AVhTz8hd4uvlJ+yLlcGQIISoAAAAAElFTkSuQmCC"
119,Test Automation Engineer,Ejada (Cairo),"Cairo, Egypt",Full Time,17 days ago,0,,,,"IT/Software Development,Engineering - Telecom/Technology,Java,TFS,Jira,Testing,JMeter,Appium,Python,Jenkins,Microsoft TFS,C+,Load Runner,Computer Science,Information Technology (IT),Software Testing,English,Automation,Selenium,Devops",Confidential,More Than 6 Years,Bachelor'S Degree,"IT/Software Development,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Years of experience +6 years', 'Has experience in JMeter and MS LoadRunner', 'Has experience in selenium and MF UFT', 'Has experience in Appium', 'Has experience with DEVOPs tools like Jenkins or TFS', 'To be graduate from Computer science']",['6+ years of experience'],https://wuzzuf.net/jobs/p/Xlj1GgIbTOOn-Test-Automation-Engineer-Ejada-Cairo-Cairo-Egypt?o=33&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/Ejada--Cairo--Egypt-9273.jpg
120,Senior Test Engineer (Remotely),The Group,"Cairo, Egypt","Full Time,Work From Home",17 days ago,19,0,0,0,"IT/Software Development,Engineering - Telecom/Technology,ISTQB,JIRA,Software Development,Computer Engineering,Computer Science,English,Information Technology (IT),Engineering",Confidential,More Than 5 Years,Bachelor'S Degree,"IT/Software Development,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Analyze business requirements and functional specifications documents.', 'Create, Review and execute test cases.', 'Prepare test data, scripts, matrices, checklists and other test documents based on the projects needs.', 'Report bugs describing the problems accurately and clearly.', 'Identify anticipated risks and concerns before their occurrence.', 'Analyze test results and write detailed test reports describing the projects status accurately.', 'Prepare and plan for staging and production, smoke test and sign off on staging and production packages.']","['University degree: Computer Engineering / Computer Science.', '5 years of proven working experience.', 'Experience on test management and defect tracking tools (Jira, Test link, etc.).', 'ISTQB certification is a plus.', 'Fluent in Arabic and English Language.']",https://wuzzuf.net/jobs/p/rALW9g4mLX3p-Senior-Test-Engineer-Remotely-The-Group-Cairo-Egypt?o=34&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/1297829263624303976a1b0.jpeg
121,Software Tester (Manual Testing),Atomica,"Cairo, Egypt","Full Time,Work From Home",1 month ago,133,14,0,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Communication skills,Information Technology (IT),Performance,Project Management,Quality Control,QA,Software Testing,Software,Testing,Computer Science,Agile,English",Confidential,1 To 7 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Entry Level (Junior Level / Fresh Grad),"['Analyze user stories, use cases, and requirements for validity and feasibility', 'Detect and track software defects and inconsistencies', 'Execute all levels of testing (System, Integration, and Regression)', 'Ensure the team always has an adequate amount of prior prepared tasks to work on', 'Review the tasks delivered by the team while following up on its progress and ensure that it meets the determined criteria', 'Communicate effectively with team members to achieve project goals', 'Schedule and lead meetings to identify and fix issues', 'Design, develop, and implement best quality practices and processes for product development.', 'Reviewing software requirements and preparing test scenarios.', 'Executing tests on software usability.', 'Report test execution and project quality status to the team lead.', 'Takes higher ownership of the tasks and duties assigned', 'Writing and executing test cases and test plans.', 'Collaborate with a cross-functioning and self-organizing team to design and ship apps iteratively in an Agile environment.', 'Designs testing scenarios and test cases that will demonstrate conformance to all functional and non-functional requirements, relative to the test level, as defined in business or technical specifications.', 'Executes tasks related to the Test Plan, test cases, test scripts, and test data.', 'Constantly be on the lookout for ways to improve monitoring, discover issues, and deliver better value to the customer.', 'Suggest product enhancements to improve user experience.', 'Keep track of industry trends', 'Analyze competition', 'Conduct research to identify customer needs and market gaps.']","['Experience with writing a clear and comprehensive bug report', 'Experience with performing manual testing (functional, non-functional, regression …etc.)', 'Experience with software QA methodologies, tools, and processes', 'Familiarity with Agile principles and process', 'Familiarity with software development', 'Knowledge of project management tools, like Jira', 'Ability to work in a fast-paced environment with minimal supervision', 'Sense of ownership and pride in your performance and its impact on the company’s success', 'Good time-management skills', 'Strong communication and organizational skills', 'Excellent written and verbal communication skills in English.', 'The candidate should possess solid communication, interpersonal, and leadership skills and should be comfortable working in a very dynamic and collaborative work environment.', 'Positive, proactive team player who is passionate about his/her work.', 'The candidate should exhibit problem-solving skills and the ability to take initiative and learn fast']",https://wuzzuf.net/jobs/p/3V8k7hEUQwHI-Software-Tester-Manual-Testing-Atomica-Cairo-Egypt?o=35&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/846721096621648c7862a0.png
122,Software Quality Control Engineer,Omnix International,"Maadi, Cairo",Full Time,12 days ago,43,34,4,0,"IT/Software Development,Quality,Engineering - Telecom/Technology,Computer Science,Quality Assurance,Quality Control,Software Testing,Testing,Information Technology (IT),Software Quality,Software Development,Agile,Scrum",Confidential,More Than 4 Years,Bachelor'S Degree,"IT/Software Development,Quality,Engineering - Telecom/Technology",Experienced (Non-Manager),"['Create an effective and efficient testing standards to be used across the product.', 'Create detailed, comprehensive, and well-structured test cases.', 'Report defects and enhancements on issue tracking system.', 'Create, prepare, and maintain testing environments.', 'Perform System Testing, Functionality Testing, Security Testing, Accessibility Testing of new applications and existing software enhancements to ensure they meet design specifications.', 'Perform thorough regression testing when bugs are resolved.', 'Contribute in conjunction with other members of the team to ensure all software errors are identified and corrected.']","[""Bachelor's Degree in Computer Science/Engineering or related field."", '4+ years of testing experience in a team environment.', 'Very Good English Level.', 'A good understanding of the software development process.', 'Knowledge of software testing principles, testing processes, and methodologies.', 'Experience in writing clear, concise, and comprehensive test cases.', 'Experience working in an Agile/Scrum development process.', 'Outstanding attention to detail.', 'Excellent communication skills.', 'Ability to work under pressure and to tight deadlines.']",https://wuzzuf.net/jobs/p/uhP1bgswwKGa-Software-Quality-Control-Engineer-Omnix-International-Cairo-Egypt?o=36&l=sp&t=sj&a=software testing|search-v3,https://images.wuzzuf-data.net/files/company_logo/Omnix-International-Egypt-79715-1656925184.jpg
